Date,Open,High,Low,Close,Adj Close
11-08-11,5128,5184.95,5121,5138.3,5138.3
12-08-11,5194.4,5194.45,5053.35,5072.95,5072.95
16-08-11,5125.75,5132.2,5015.4,5035.8,5035.8
17-08-11,5030.3,5112.15,5017.25,5056.6,5056.6
18-08-11,5077.95,5078.6,4932.15,4944.15,4944.15
19-08-11,4859.3,4893.6,4796.1,4845.65,4845.65
22-08-11,4843.7,4910.05,4808.75,4898.8,4898.8
23-08-11,4925.15,4965.8,4863.8,4948.9,4948.9
24-08-11,4934.35,4962.4,4875.3,4888.9,4888.9
25-08-11,4914.65,4915.85,4825.05,4839.6,4839.6
26-08-11,4839.25,4872,4720,4747.8,4747.8
29-08-11,4806.2,4934.4,4806.05,4919.6,4919.6
30-08-11,4973.25,5016.25,4927.55,5001,5001
02-09-11,5109.8,5113.7,4993.35,5040,5040
05-09-11,4998.9,5030.3,4964.45,5017.2,5017.2
06-09-11,4993.35,5072.9,4942.9,5064.3,5064.3
07-09-11,5080.15,5154.5,5076.3,5124.65,5124.65
08-09-11,5139.2,5169.25,5098.25,5153.25,5153.25
09-09-11,5161.3,5163.75,5046.8,5059.45,5059.45
12-09-11,4981.7,4985.6,4911.25,4946.8,4946.8
13-09-11,4977.8,5030.15,4911.05,4940.95,4940.95
14-09-11,4965.05,5026.15,4917.4,5012.55,5012.55
15-09-11,5062.35,5091.45,4967.45,5075.7,5075.7
16-09-11,5123.35,5143.6,5068.1,5084.25,5084.25
19-09-11,5068.4,5068.4,5019.25,5031.95,5031.95
20-09-11,5042.55,5149.9,5035.25,5140.2,5140.2
21-09-11,5153.75,5168.4,5109.85,5133.25,5133.25
22-09-11,5054.45,5059.85,4907.75,4923.65,4923.65
23-09-11,4873.75,4930.25,4829.6,4867.75,4867.75
26-09-11,4878.6,4879.8,4758.85,4835.4,4835.4
27-09-11,4905.15,4982.95,4905.15,4971.25,4971.25
28-09-11,5005.5,5006.05,4918.45,4945.9,4945.9
29-09-11,4924.2,5034.25,4906,5015.45,5015.45
30-09-11,4990.15,5025.55,4924.3,4943.25,4943.25
03-10-11,4874.4,4879.15,4823.9,4849.5,4849.5
04-10-11,4823.5,4869.75,4728.3,4772.15,4772.15
05-10-11,4791.3,4827.8,4741,4751.3,4751.3
07-10-11,4883.65,4922.6,4861.2,4888.05,4888.05
10-10-11,4886.85,4991.15,4882.05,4979.6,4979.6
11-10-11,5019.9,5045.1,4964,4974.35,4974.35
12-10-11,5011.2,5109.8,4997.65,5099.4,5099.4
13-10-11,5130.8,5136.95,5067.65,5077.85,5077.85
14-10-11,5057.35,5141.4,5056.6,5132.3,5132.3
17-10-11,5156.2,5160.2,5084.5,5118.25,5118.25
18-10-11,5049.45,5057.5,5011.05,5037.5,5037.5
19-10-11,5080.45,5148.05,5075.3,5139.15,5139.15
20-10-11,5086.55,5099,5033.95,5091.9,5091.9
21-10-11,5106.6,5120.75,5037.95,5049.95,5049.95
24-10-11,5114.7,5145.65,5084.75,5098.35,5098.35
25-10-11,5137.9,5211,5085.55,5191.6,5191.6
28-10-11,5341.9,5399.7,5322.8,5360.7,5360.7
31-10-11,5358.9,5360.25,5314.6,5326.6,5326.6
01-11-11,5278.6,5310.85,5238.3,5257.95,5257.95
02-11-11,5216.75,5300.1,5204.95,5258.45,5258.45
03-11-11,5241.55,5281.6,5201.85,5265.75,5265.75
04-11-11,5325.4,5326.45,5256.8,5284.2,5284.2
08-11-11,5292.25,5304.25,5252,5289.35,5289.35
09-11-11,5309.7,5317.5,5211.75,5221.05,5221.05
11-11-11,5159.75,5198.6,5142.25,5168.85,5168.85
14-11-11,5217.35,5228.9,5140.55,5148.35,5148.35
15-11-11,5131.2,5158.75,5052.85,5068.5,5068.5
16-11-11,5059.1,5065.2,4989.5,5030.45,5030.45
17-11-11,5027.1,5036.8,4919.45,4934.75,4934.75
18-11-11,4899.15,4915.9,4837.95,4905.8,4905.8
21-11-11,4873.8,4873.8,4764.8,4778.35,4778.35
22-11-11,4794.85,4854,4782.55,4812.35,4812.35
23-11-11,4779.5,4779.5,4640.95,4706.45,4706.45
24-11-11,null,null,null,null,null
25-11-11,4731.3,4767.3,4693.1,4710.05,4710.05
28-11-11,4769.3,4859.1,4766.4,4851.3,4851.3
29-11-11,4864.2,4866.1,4787.1,4805.1,4805.1
30-11-11,4766.15,4851.55,4754.8,4832.05,4832.05
01-12-11,4970.85,5011.9,4916.7,4936.85,4936.85
02-12-11,4940.85,5062.55,4918.4,5050.15,5050.15
05-12-11,5036.5,5055.4,5002.55,5039.15,5039.15
07-12-11,5050.1,5099.25,5032.25,5062.6,5062.6
08-12-11,5037.4,5049.05,4921.45,4943.65,4943.65
09-12-11,4870.75,4918.35,4841.75,4866.7,4866.7
12-12-11,4906.85,4910.25,4755.55,4764.6,4764.6
13-12-11,4733.6,4824.7,4728.5,4800.6,4800.6
14-12-11,4788.7,4839.55,4750.4,4763.25,4763.25
15-12-11,4712.8,4768.65,4673.85,4746.35,4746.35
16-12-11,4752.5,4818.85,4628.2,4651.6,4651.6
19-12-11,4623.15,4623.15,4555.9,4613.1,4613.1
20-12-11,4635.8,4637.25,4531.15,4544.2,4544.2
21-12-11,4636.45,4707.35,4601.95,4693.15,4693.15
22-12-11,4636.9,4740.6,4632.95,4733.85,4733.85
23-12-11,4763.2,4763.45,4693.2,4714,4714
26-12-11,null,null,null,null,null
27-12-11,4780.2,4800.5,4723.65,4750.5,4750.5
28-12-11,4756.2,4756.2,4685.65,4705.8,4705.8
29-12-11,4681.15,4701.8,4639.05,4646.25,4646.25
30-12-11,4659.95,4690.45,4608.9,4624.3,4624.3
02-01-12,null,null,null,null,null
03-01-12,4675.8,4773.1,4675.8,4765.3,4765.3
04-01-12,4774.95,4782.85,4728.85,4749.65,4749.65
05-01-12,4749,4779.8,4730.15,4749.95,4749.95
06-01-12,4724.15,4794.9,4686.85,4754.1,4754.1
07-01-12,null,null,null,null,null
09-01-12,4747.55,4758.7,4695.45,4742.8,4742.8
10-01-12,4771.85,4855.9,4768.25,4849.55,4849.55
11-01-12,4863.15,4877.2,4841.6,4860.95,4860.95
12-01-12,4840.95,4869.2,4803.9,4831.25,4831.25
13-01-12,4861.95,4898.85,4834.2,4866,4866
16-01-12,4844,4880.8,4827.05,4873.9,4873.9
17-01-12,4904.5,4975.55,4904,4967.3,4967.3
18-01-12,4977.75,4980.65,4931.05,4955.8,4955.8
19-01-12,4995,5023.8,4991.4,5018.4,5018.4
20-01-12,5044.85,5064.15,5004.3,5048.6,5048.6
23-01-12,5025.35,5059.55,5021.35,5046.25,5046.25
24-01-12,5064.8,5141.05,5049.8,5127.35,5127.35
25-01-12,5151.5,5174.15,5130.25,5158.3,5158.3
27-01-12,5216.75,5217,5162.4,5204.7,5204.7
30-01-12,5163.55,5166.15,5076.7,5087.3,5087.3
31-01-12,5125.25,5215.4,5120.15,5199.25,5199.25
01-02-12,5198.15,5244.6,5159,5235.7,5235.7
02-02-12,5272.1,5289.95,5225.75,5269.9,5269.9
03-02-12,5276.1,5334.85,5255.55,5325.85,5325.85
06-02-12,5379.45,5390.05,5327.25,5361.65,5361.65
07-02-12,5412.95,5413.35,5322.95,5335.15,5335.15
08-02-12,5343.8,5396.9,5325.2,5368.15,5368.15
09-02-12,5343.05,5423.4,5338.9,5412.35,5412.35
10-02-12,5399.8,5427.75,5341.05,5381.6,5381.6
13-02-12,5382.1,5421.05,5351.4,5390.2,5390.2
14-02-12,5380.8,5428.05,5377.95,5416.05,5416.05
15-02-12,5460.6,5542.1,5460.6,5531.95,5531.95
16-02-12,5513.75,5531.4,5483.75,5521.95,5521.95
17-02-12,5574.2,5606.7,5545.2,5564.3,5564.3
21-02-12,5561.9,5621.5,5561.75,5607.15,5607.15
22-02-12,5609.75,5629.95,5491.35,5505.35,5505.35
23-02-12,5490.05,5537.4,5460.8,5483.3,5483.3
24-02-12,5479.15,5521.4,5405.9,5429.3,5429.3
27-02-12,5448.1,5449.8,5268.15,5281.2,5281.2
28-02-12,5310.5,5391.1,5306.45,5375.5,5375.5
29-02-12,5424.95,5458.8,5352.25,5385.2,5385.2
01-03-12,5366,5372.45,5297.5,5339.75,5339.75
02-03-12,5369.45,5392.55,5315.05,5359.35,5359.35
03-03-12,null,null,null,null,null
05-03-12,5342.55,5344.5,5265.7,5280.35,5280.35
06-03-12,5266,5382.05,5206.4,5222.4,5222.4
07-03-12,5207.05,5243.85,5171.45,5220.45,5220.45
09-03-12,5294.1,5342.3,5291.6,5333.55,5333.55
12-03-12,5420.1,5421.9,5327.3,5359.55,5359.55
13-03-12,5391.05,5438.65,5390.8,5429.5,5429.5
14-03-12,5490.55,5499.4,5437.8,5463.9,5463.9
15-03-12,5462.5,5462.5,5362.3,5380.5,5380.5
16-03-12,5380.35,5445.65,5305,5317.9,5317.9
19-03-12,5337.35,5340.7,5238.55,5257.05,5257.05
20-03-12,5257.15,5297.35,5233.25,5274.85,5274.85
21-03-12,5267.2,5372.35,5256,5364.95,5364.95
22-03-12,5361.1,5385.95,5205.65,5228.45,5228.45
23-03-12,5255.65,5312,5220,5278.2,5278.2
26-03-12,5274.35,5274.95,5174.9,5184.25,5184.25
27-03-12,5242.95,5277.95,5184.65,5243.15,5243.15
28-03-12,5231.7,5236.55,5169.6,5194.75,5194.75
29-03-12,5145.95,5194.3,5135.95,5178.85,5178.85
30-03-12,5206.6,5307.1,5203.65,5295.55,5295.55
02-04-12,5296.35,5331.55,5278.8,5317.9,5317.9
03-04-12,5353.2,5378.75,5344.45,5358.5,5358.5
04-04-12,5328.65,5338.4,5305.3,5322.9,5322.9
09-04-12,5282.5,5287.9,5228,5234.4,5234.4
10-04-12,5254.1,5255.8,5211.85,5243.6,5243.6
11-04-12,5209.45,5263.65,5190.8,5226.85,5226.85
12-04-12,5246.75,5290.6,5246.75,5276.85,5276.85
13-04-12,5255.7,5306.75,5185.4,5207.45,5207.45
16-04-12,5190.6,5233.5,5183.5,5226.2,5226.2
17-04-12,5266.6,5298.2,5208.35,5289.7,5289.7
18-04-12,5320.7,5342,5293.45,5300,5300
19-04-12,5320.6,5342.45,5291.3,5332.4,5332.4
20-04-12,5313.95,5336.15,5245.45,5290.85,5290.85
23-04-12,5277.4,5310.55,5187.15,5200.6,5200.6
24-04-12,5215.9,5232.35,5180.35,5222.65,5222.65
25-04-12,5222.2,5236.1,5160.65,5202,5202
26-04-12,5214.75,5215.6,5179.05,5189,5189
27-04-12,5189,5223.05,5154.3,5190.6,5190.6
30-04-12,5201.45,5262.15,5201.45,5248.15,5248.15
02-05-12,5254.3,5279.6,5226.45,5239.15,5239.15
03-05-12,5211.2,5217.3,5180.65,5188.4,5188.4
04-05-12,5166.65,5177.2,5070.6,5086.85,5086.85
07-05-12,5017.8,5124.75,4988,5114.15,5114.15
08-05-12,5114.7,5119.95,4983.6,4999.95,4999.95
09-05-12,4967.9,5016.25,4956.45,4974.8,4974.8
10-05-12,4984.15,5039.3,4950.3,4965.7,4965.7
11-05-12,4938.85,4976.25,4906.15,4928.9,4928.9
14-05-12,4934.35,4957.2,4874.5,4907.8,4907.8
15-05-12,4869.85,4955.2,4868.55,4942.8,4942.8
16-05-12,4875.3,4882.25,4837.05,4858.25,4858.25
17-05-12,4878.6,4922.25,4850.2,4870.2,4870.2
18-05-12,4796.4,4908.5,4788.95,4891.45,4891.45
21-05-12,null,null,null,null,null
22-05-12,4954.7,4956.35,4849.9,4860.5,4860.5
23-05-12,4843,4853.75,4803.95,4835.65,4835.65
24-05-12,4863.4,4931.9,4830.15,4921.4,4921.4
25-05-12,4905.95,4935.8,4889.35,4920.4,4920.4
28-05-12,4931.7,4994.95,4931.3,4985.65,4985.65
29-05-12,5005.35,5020.15,4982.15,4990.1,4990.1
30-05-12,4964.25,4982.25,4944.9,4950.75,4950.75
31-05-12,4896.1,4924.25,4894.45,4924.25,4924.25
01-06-12,4910.85,4925,4831.75,4841.6,4841.6
04-06-12,4797.3,4858.3,4770.35,4848.15,4848.15
05-06-12,4869.45,4898.95,4847.7,4863.3,4863.3
06-06-12,4886.65,5010.45,4886.15,4997.1,4997.1
07-06-12,5035.35,5059.65,5007.75,5049.65,5049.65
08-06-12,5044.25,5084.45,4994.8,5068.35,5068.35
11-06-12,5096.7,5124.45,5040.7,5054.1,5054.1
12-06-12,5015.5,5128.9,5015.15,5115.9,5115.9
13-06-12,5117.55,5144.9,5095.45,5121.45,5121.45
14-06-12,5105.1,5130,5047.6,5054.75,5054.75
15-06-12,5069.55,5146.2,5069.15,5139.05,5139.05
18-06-12,5174,5190.2,5041.7,5064.25,5064.25
19-06-12,5050.8,5113.6,5048.1,5103.85,5103.85
20-06-12,5114.55,5141.7,5100.7,5120.55,5120.55
21-06-12,5097.35,5170.4,5093.45,5165,5165
22-06-12,5101.75,5159.8,5094,5146.05,5146.05
25-06-12,5158.5,5194.6,5105.65,5114.65,5114.65
26-06-12,5107.45,5134.55,5095.5,5120.8,5120.8
27-06-12,5149.45,5160.1,5129.25,5141.9,5141.9
28-06-12,5148.95,5159.05,5125.3,5149.15,5149.15
29-06-12,5191.25,5286.25,5189,5278.9,5278.9
02-07-12,5283.85,5302.15,5263.35,5278.6,5278.6
03-07-12,5298.85,5317,5265.95,5287.95,5287.95
04-07-12,5310.4,5317.65,5273.3,5302.55,5302.55
05-07-12,5297.05,5333.65,5288.85,5327.3,5327.3
06-07-12,5324.7,5327.2,5287.75,5316.95,5316.95
09-07-12,5283.7,5300.6,5257.75,5275.15,5275.15
10-07-12,5286.6,5348.55,5284.55,5345.35,5345.35
11-07-12,5315.25,5336.45,5300.25,5306.3,5306.3
12-07-12,5240,5261.75,5217.7,5235.25,5235.25
13-07-12,5242.75,5267.15,5216.85,5227.25,5227.25
16-07-12,5232.35,5246.85,5190.45,5197.25,5197.25
17-07-12,5228.05,5236.7,5181.7,5192.85,5192.85
18-07-12,5199.1,5222.85,5169.05,5216.3,5216.3
19-07-12,5249.85,5257.75,5233.15,5242.7,5242.7
20-07-12,5233.55,5238.7,5197.5,5205.1,5205.1
23-07-12,5163.25,5164.2,5108.1,5117.95,5117.95
24-07-12,5128.8,5144,5103.25,5128.2,5128.2
25-07-12,5118.4,5121.6,5076.6,5109.6,5109.6
26-07-12,5126.3,5126.3,5032.4,5043,5043
27-07-12,5124.3,5149.95,5077.5,5099.85,5099.85
30-07-12,5129.75,5206.6,5129.75,5199.8,5199.8
31-07-12,5214.85,5234.55,5154.05,5229,5229
01-08-12,5220.7,5246.35,5212.65,5240.5,5240.5
02-08-12,5233.1,5236.9,5209.95,5227.75,5227.75
03-08-12,5195.6,5220.2,5164.65,5215.7,5215.7
06-08-12,5260.85,5293.2,5260.85,5282.55,5282.55
07-08-12,5295.4,5350.1,5281.65,5336.7,5336.7
08-08-12,5345.25,5377.6,5331.05,5338,5338
09-08-12,5348.3,5368.2,5312.1,5322.95,5322.95
10-08-12,5308.2,5330.1,5294.1,5320.4,5320.4
13-08-12,5316.35,5352.45,5309.05,5347.9,5347.9
14-08-12,5343.25,5387.05,5328.8,5380.35,5380.35
16-08-12,5385.95,5390.65,5356.65,5362.95,5362.95
17-08-12,5368.6,5399.95,5341.7,5366.3,5366.3
21-08-12,5368.7,5425.15,5368.7,5421,5421
22-08-12,5395.75,5433.35,5394.8,5412.85,5412.85
23-08-12,5426.15,5448.6,5393.85,5415.35,5415.35
24-08-12,5392.6,5399.65,5371,5386.7,5386.7
27-08-12,5387.85,5399.15,5346.65,5350.25,5350.25
28-08-12,null,null,null,null,null
29-08-12,5343.85,5345.5,5282.7,5287.8,5287.8
30-08-12,5268.6,5342.8,5255.05,5315.05,5315.05
31-08-12,5298.2,5303.25,5238.9,5258.5,5258.5
03-09-12,5276.5,5295.8,5243.15,5253.75,5253.75
04-09-12,5249.15,5278.35,5233.2,5274,5274
05-09-12,5243.9,5259.5,5215.7,5225.7,5225.7
06-09-12,5217.65,5260.6,5217.65,5238.4,5238.4
07-09-12,5309.45,5347.15,5309.2,5342.1,5342.1
08-09-12,null,null,null,null,null
10-09-12,5361.9,5375.45,5349.1,5363.45,5363.45
11-09-12,5336.1,5393.35,5332.1,5390,5390
12-09-12,5404.45,5435.55,5393.95,5431,5431
13-09-12,5435.2,5447.45,5421.85,5435.35,5435.35
14-09-12,5528.35,5586.65,5526.95,5577.65,5577.65
17-09-12,5631.75,5652.2,5585.15,5610,5610
18-09-12,5602.4,5620.55,5586.45,5600.05,5600.05
20-09-12,5536.95,5581.35,5534.9,5554.25,5554.25
21-09-12,5577,5720,5575.45,5691.15,5691.15
24-09-12,5691.95,5709.85,5662.75,5669.6,5669.6
25-09-12,5674.9,5702.7,5652.45,5673.9,5673.9
26-09-12,5653.4,5672.8,5638.65,5663.45,5663.45
27-09-12,5673.75,5693.7,5639.7,5649.5,5649.5
28-09-12,5684.8,5735.15,5683.45,5703.3,5703.3
01-10-12,5704.75,5722.95,5694,5718.8,5718.8
03-10-12,5727.7,5743.25,5715.8,5731.25,5731.25
04-10-12,5751.55,5807.25,5751.35,5787.6,5787.6
05-10-12,5815,5815.35,4888.2,5746.95,5746.95
08-10-12,5751.85,5751.85,5666.2,5676,5676
09-10-12,5708.15,5728.65,5677.9,5704.6,5704.6
10-10-12,5671.15,5686.5,5647.05,5652.15,5652.15
11-10-12,5663.5,5721.1,5636.95,5708.05,5708.05
12-10-12,5681.7,5725,5659.35,5676.05,5676.05
15-10-12,5674.25,5693.7,5651.05,5687.25,5687.25
16-10-12,5705.6,5714,5635.6,5648,5648
17-10-12,5681.1,5684.35,5633.9,5660.25,5660.25
18-10-12,5675.3,5722.5,5650.55,5718.7,5718.7
19-10-12,5703.3,5711.7,5660,5684.25,5684.25
22-10-12,5667.6,5721.55,5658.05,5717.15,5717.15
23-10-12,5715.65,5720.8,5681.45,5691.4,5691.4
25-10-12,5688.8,5718.75,5685.7,5705.3,5705.3
29-10-12,5665.2,5698.3,5645.1,5665.6,5665.6
30-10-12,5656.35,5689.9,5589.9,5597.9,5597.9
31-10-12,5596.75,5624.4,5583.05,5619.7,5619.7
01-11-12,5609.85,5649.75,5601.95,5645.05,5645.05
02-11-12,5696.35,5711.3,5682.55,5697.7,5697.7
05-11-12,5693.05,5709.2,5679.5,5704.2,5704.2
06-11-12,5694.1,5730.8,5693.65,5724.4,5724.4
07-11-12,5718.6,5777.3,5711.4,5760.1,5760.1
08-11-12,5709,5744.5,5693.95,5738.75,5738.75
09-11-12,5731.1,5751.7,5677.75,5686.25,5686.25
11-11-12,null,null,null,null,null
12-11-12,5688.45,5718.9,5665.75,5683.7,5683.7
15-11-12,5650.35,5651.65,5603.55,5631,5631
16-11-12,5624.8,5650.15,5559.8,5574.05,5574.05
19-11-12,5577.3,5592.75,5549.25,5571.4,5571.4
20-11-12,5604.8,5613.7,5548.35,5571.55,5571.55
21-11-12,5582.5,5620.2,5561.4,5614.8,5614.8
22-11-12,5628.6,5643.35,5608,5627.75,5627.75
23-11-12,5635.45,5637.75,5593.55,5626.6,5626.6
26-11-12,5648.65,5649.2,5623.45,5635.9,5635.9
27-11-12,5658.5,5733.2,5658,5727.45,5727.45
29-11-12,5736.7,5833.5,5736.1,5825,5825
30-11-12,5836,5885.25,5827.85,5879.85,5879.85
03-12-12,5878.25,5899.15,5854.6,5870.95,5870.95
04-12-12,5866.8,5894.95,5859,5889.25,5889.25
05-12-12,5906.6,5917.8,5891.35,5900.5,5900.5
06-12-12,5926.3,5942.55,5838.9,5930.9,5930.9
07-12-12,5934,5949.85,5888.65,5907.4,5907.4
10-12-12,5916.05,5919.95,5888.1,5908.9,5908.9
11-12-12,5923.8,5965.15,5865.45,5898.8,5898.8
12-12-12,5917.8,5924.6,5874.25,5888,5888
13-12-12,5900.35,5907.45,5841.35,5851.5,5851.5
14-12-12,5846.9,5886.1,5839.15,5879.6,5879.6
17-12-12,5860.5,5886.05,5850.15,5857.9,5857.9
18-12-12,5873.6,5905.8,5823.15,5896.8,5896.8
19-12-12,5917.3,5939.4,5910.8,5929.6,5929.6
20-12-12,5934.45,5937.6,5881.45,5916.4,5916.4
21-12-12,5888,5888,5841.65,5847.7,5847.7
24-12-12,5869,5871.9,5844.7,5855.75,5855.75
26-12-12,5864.95,5917.3,5859.55,5905.6,5905.6
27-12-12,5930.2,5930.8,5864.7,5870.1,5870.1
28-12-12,5887.15,5915.75,5879.5,5908.35,5908.35
31-12-12,5901.2,5919,5897.15,5905.1,5905.1
01-01-13,null,null,null,null,null
02-01-13,5982.6,6006.05,5982,5993.25,5993.25
03-01-13,6015.8,6017,5986.55,6009.5,6009.5
04-01-13,6011.95,6020.75,5981.55,6016.15,6016.15
07-01-13,6042.15,6042.15,5977.15,5988.4,5988.4
08-01-13,5983.45,6007.05,5964.4,6001.7,6001.7
09-01-13,6006.2,6020.1,5958.45,5971.5,5971.5
10-01-13,5998.8,6005.15,5947.3,5968.65,5968.65
11-01-13,6012.4,6018.85,5940.6,5951.3,5951.3
14-01-13,5967.2,6036.9,5962.15,6024.05,6024.05
15-01-13,6037.85,6068.5,6018.6,6056.6,6056.6
16-01-13,6049,6055.95,5992.05,6001.85,6001.85
17-01-13,6001.25,6053.2,5988.1,6039.2,6039.2
18-01-13,6059.85,6083.4,6048.3,6064.4,6064.4
21-01-13,6085.75,6094.35,6065.1,6082.3,6082.3
22-01-13,6080.15,6101.3,6040.5,6048.5,6048.5
23-01-13,6052.85,6069.8,6021.15,6054.3,6054.3
24-01-13,6046.2,6065.3,6007.85,6019.35,6019.35
25-01-13,6024.5,6080.55,6014.45,6074.65,6074.65
28-01-13,6082.1,6088.4,6061.4,6074.8,6074.8
29-01-13,6064.7,6111.8,6042.45,6049.9,6049.9
30-01-13,6065,6071.95,6044.15,6055.75,6055.75
31-01-13,6045.65,6058.05,6025.15,6034.75,6034.75
01-02-13,6040.95,6052.95,5983.2,5998.9,5998.9
04-02-13,6025.2,6038.5,5981.25,5987.25,5987.25
05-02-13,5948.2,5970.35,5946.9,5956.9,5956.9
06-02-13,5988.05,5990.9,5953.15,5959.2,5959.2
07-02-13,5936.45,5978.5,5927.6,5938.8,5938.8
08-02-13,5929.1,5953.7,5883.65,5903.5,5903.5
11-02-13,5920.05,5924.15,5879.1,5897.85,5897.85
12-02-13,5894.35,5927.65,5886.45,5922.5,5922.5
13-02-13,5943.15,5969.5,5922.95,5932.95,5932.95
14-02-13,5933.2,5940.2,5884.55,5896.95,5896.95
15-02-13,5869.95,5899.95,5853.9,5887.4,5887.4
18-02-13,5888.65,5911,5878.45,5898.2,5898.2
19-02-13,5900.2,5947.55,5883.15,5939.7,5939.7
20-02-13,5966.3,5971,5937.55,5943.05,5943.05
21-02-13,5909.65,5921.15,5844.4,5852.25,5852.25
22-02-13,5837.95,5873.8,5835.8,5850.3,5850.3
25-02-13,5870.55,5878.4,5825,5854.75,5854.75
26-02-13,5838.3,5838.85,5748.6,5761.35,5761.35
27-02-13,5784.9,5818.2,5749.7,5796.9,5796.9
28-02-13,5834.35,5849.9,5671.9,5693.05,5693.05
01-03-13,5702.45,5739.45,5679.9,5719.7,5719.7
04-03-13,5704.7,5712,5663.6,5698.5,5698.5
05-03-13,5722.45,5790.1,5722.4,5784.25,5784.25
06-03-13,5816.4,5828.7,5795.05,5818.6,5818.6
07-03-13,5801.3,5878,5801.3,5863.3,5863.3
08-03-13,5883.65,5952.85,5883,5945.7,5945.7
11-03-13,5946.1,5971.2,5930.35,5942.35,5942.35
12-03-13,5944.6,5952,5893.65,5914.1,5914.1
13-03-13,5884.8,5893.85,5842.25,5851.2,5851.2
14-03-13,5845.95,5920.15,5791.75,5908.95,5908.95
15-03-13,5914.9,5945.65,5861,5872.6,5872.6
18-03-13,5816.75,5850.2,5814.35,5835.25,5835.25
19-03-13,5859.5,5863.6,5724.3,5745.95,5745.95
20-03-13,5740.55,5745.3,5682.3,5694.4,5694.4
21-03-13,5705.9,5757.75,5647.95,5658.75,5658.75
22-03-13,5659.8,5691.45,5631.8,5651.35,5651.35
25-03-13,5707.3,5718.4,5624.4,5633.85,5633.85
26-03-13,5613.75,5655.3,5612.05,5641.6,5641.6
28-03-13,5647.75,5692.95,5604.85,5682.55,5682.55
01-04-13,5697.35,5720.95,5675.9,5704.4,5704.4
02-04-13,5701.7,5754.6,5687.15,5748.1,5748.1
03-04-13,5740.2,5744.95,5650.1,5672.9,5672.9
04-04-13,5640.65,5644.45,5565.65,5574.75,5574.75
05-04-13,5568.1,5577.3,5534.7,5553.25,5553.25
08-04-13,5550.5,5569.2,5537.05,5542.95,5542.95
09-04-13,5568.75,5603.05,5487,5495.1,5495.1
10-04-13,5536.25,5569.25,5477.2,5558.7,5558.7
11-04-13,5601.65,5610.65,5542.85,5594,5594
12-04-13,5520.7,5544.5,5494.9,5528.55,5528.55
15-04-13,5508.5,5592.85,5500.3,5568.4,5568.4
16-04-13,5562.45,5699.25,5555.85,5688.95,5688.95
17-04-13,5708.65,5732.15,5669,5688.7,5688.7
18-04-13,5682.7,5794.35,5681.85,5783.1,5783.1
22-04-13,5789.85,5844.85,5789.8,5834.4,5834.4
23-04-13,5843.1,5844.3,5791.55,5836.9,5836.9
25-04-13,5856.1,5924.6,5853.3,5916.3,5916.3
26-04-13,5899.75,5907.05,5860.5,5871.45,5871.45
29-04-13,5877.6,5918.65,5868.8,5904.1,5904.1
30-04-13,5932.6,5962.3,5867.8,5930.2,5930.2
02-05-13,5911.4,6019.45,5910.95,5999.35,5999.35
03-05-13,5993.5,6000.3,5930.15,5944,5944
06-05-13,5944.9,5976.5,5928.45,5971.05,5971.05
07-05-13,5983.45,6050.5,5982.95,6043.55,6043.55
08-05-13,6064.15,6083.55,6024.95,6069.3,6069.3
09-05-13,6078.35,6084.7,6040.45,6050.15,6050.15
10-05-13,6046.25,6105.3,6045.6,6094.75,6094.75
13-05-13,6098.2,6104.95,5972.9,5980.45,5980.45
14-05-13,5989.7,6026.2,5970.05,5995.4,5995.4
15-05-13,6018.85,6157.1,6018.85,6146.75,6146.75
16-05-13,6128.25,6187.3,6128.25,6169.9,6169.9
17-05-13,6172.95,6199.95,6146.15,6187.3,6187.3
20-05-13,6198,6229.45,6146.05,6156.9,6156.9
21-05-13,6152.35,6180.25,6102.35,6114.1,6114.1
22-05-13,6127.05,6147.6,6074.45,6094.5,6094.5
23-05-13,6050.4,6081.45,5955.7,5967.05,5967.05
24-05-13,6010.7,6015.3,5936.8,5983.55,5983.55
27-05-13,5989.4,6099.9,5975.55,6083.15,6083.15
28-05-13,6086.35,6127.65,6055.4,6111.25,6111.25
29-05-13,6120.45,6125.05,6069.8,6104.3,6104.3
30-05-13,6072.15,6133.75,6072.15,6124.05,6124.05
31-05-13,6098.7,6106.25,5975.55,5985.95,5985.95
03-06-13,5997.35,6011,5916.35,5939.3,5939.3
04-06-13,5941.1,5981.6,5910.25,5919.45,5919.45
05-06-13,5908.3,5935.2,5883.7,5923.85,5923.85
06-06-13,5895,5956.55,5869.5,5921.4,5921.4
07-06-13,5900.05,5972.7,5871.3,5881,5881
10-06-13,5907.9,5931.65,5857.4,5878,5878
11-06-13,5848.75,5868.05,5780.35,5788.8,5788.8
12-06-13,5771.75,5792.9,5738.6,5760.2,5760.2
13-06-13,5709.35,5729.85,5683.1,5699.1,5699.1
14-06-13,5748.95,5819.4,5739.4,5808.4,5808.4
17-06-13,5820.4,5854.9,5770.25,5850.05,5850.05
18-06-13,5841.9,5863.4,5804.3,5813.6,5813.6
19-06-13,5805.75,5828.4,5777.9,5822.25,5822.25
20-06-13,5754.15,5755,5645.65,5655.9,5655.9
21-06-13,5639.9,5686.15,5616.85,5667.65,5667.65
24-06-13,5638.05,5640,5566.25,5590.25,5590.25
25-06-13,5606.95,5666.25,5570.25,5609.1,5609.1
